year,month,stateDescription,sectorName,price,revenue,sales,tavg
2023,7,Ohio,all sectors,11.49,1646.56298,14336.41871,73.5
2023,8,Ohio,all sectors,11.4,1566.9649,13747.19437,71.1
2023,9,Ohio,all sectors,11.2,1350.86542,12056.6327,65.8
2023,10,Ohio,all sectors,11.09,1307.6586,11788.99612,55.6
2023,11,Ohio,all sectors,11.1,1281.87227,11552.22608,42.6
2023,12,Ohio,all sectors,11.17,1378.08963,12334.26522,40.0
2024,1,Ohio,all sectors,11.5,1578.9944,13735.66249,30.2
2001,1,Oklahoma,all sectors,5.98,255.48524,4270.22928,36.6
2001,2,Oklahoma,all sectors,5.83,211.36005,3625.49366,41.2
2001,3,Oklahoma,all sectors,6.27,217.16149,3464.19955,46.9
2001,4,Oklahoma,all sectors,5.97,209.09346,3500.60726,63.3
2001,5,Oklahoma,all sectors,6.39,238.72849,3735.21989,69.7
2001,6,Oklahoma,all sectors,6.99,308.62326,4415.98253,76.6
2001,7,Oklahoma,all sectors,7.1,383.89498,5404.21755,86.0
2001,8,Oklahoma,all sectors,7.1,398.37215,5612.61728,83.2
2001,9,Oklahoma,all sectors,5.58,273.28665,4900.22223,70.9
2001,10,Oklahoma,all sectors,5.67,191.68646,3381.42477,60.4
2001,11,Oklahoma,all sectors,4.43,165.2433,3730.58886,54.0
2001,12,Oklahoma,all sectors,4.93,178.80748,3625.92214,42.5
2002,1,Oklahoma,all sectors,4.7,187.11211,3978.30796,40.2
2002,2,Oklahoma,all sectors,4.94,176.84918,3578.63342,41.4
2002,3,Oklahoma,all sectors,4.65,170.80029,3674.70848,46.3
2002,4,Oklahoma,all sectors,4.99,174.02959,3484.76882,61.2
2002,5,Oklahoma,all sectors,5.29,190.75624,3605.79526,66.2
2002,6,Oklahoma,all sectors,6.21,277.52888,4470.46629,76.5
2002,7,Oklahoma,all sectors,6.37,317.81673,4987.40132,80.1
2002,8,Oklahoma,all sectors,6.17,323.70325,5245.0294,81.4
2002,9,Oklahoma,all sectors,6.7,322.41956,4811.20112,74.4
2002,10,Oklahoma,all sectors,5.64,237.02344,4201.27759,56.4
2002,11,Oklahoma,all sectors,5.14,183.46741,3568.03516,47.6
2002,12,Oklahoma,all sectors,5.24,203.28333,3879.8412,41.5
2003,1,Oklahoma,all sectors,5.32,219.43064,4126.82018,37.0
2003,2,Oklahoma,all sectors,5.82,223.74476,3844.26338,38.1
2003,3,Oklahoma,all sectors,6.51,238.95602,3668.25394,49.8
2003,4,Oklahoma,all sectors,5.86,202.99073,3464.26652,60.4
2003,5,Oklahoma,all sectors,6.37,244.81911,3845.53376,69.3
2003,6,Oklahoma,all sectors,7.31,313.7339,4293.47139,74.1
2003,7,Oklahoma,all sectors,7.53,400.95516,5324.40054,84.4
2003,8,Oklahoma,all sectors,7.31,411.05669,5621.96262,83.0
2003,9,Oklahoma,all sectors,6.81,308.66295,4535.41606,69.8
2003,10,Oklahoma,all sectors,6.21,225.53132,3630.33925,63.8
2003,11,Oklahoma,all sectors,5.27,192.48552,3651.45923,50.8
2003,12,Oklahoma,all sectors,4.94,218.26418,4421.98114,43.3
2004,1,Oklahoma,all sectors,5.43,226.67979,4174.84961,40.2
2004,2,Oklahoma,all sectors,5.62,223.7112,3980.3178,41.5
2004,3,Oklahoma,all sectors,5.91,218.57446,3697.34604,55.9
2004,4,Oklahoma,all sectors,6.5,228.55758,3516.58928,61.6
2004,5,Oklahoma,all sectors,6.07,251.33202,4141.82691,72.1
2004,6,Oklahoma,all sectors,7.45,342.54955,4597.90106,75.6
2004,7,Oklahoma,all sectors,7.52,390.14441,5190.5598,79.1
2004,8,Oklahoma,all sectors,7.39,374.76343,5070.18041,76.9
2004,9,Oklahoma,all sectors,7.06,336.00165,4761.98028,75.3
2004,10,Oklahoma,all sectors,6.53,260.20131,3984.68877,64.8
2004,11,Oklahoma,all sectors,5.78,214.47146,3708.43611,50.7
2004,12,Oklahoma,all sectors,5.97,245.60815,4117.36592,43.9
2005,1,Oklahoma,all sectors,5.63,247.47289,4396.55371,39.8
2005,2,Oklahoma,all sectors,5.95,225.12948,3783.35224,47.4
2005,3,Oklahoma,all sectors,6.0,225.90408,3768.10388,51.9
2005,4,Oklahoma,all sectors,6.04,218.09856,3609.20497,61.6
2005,5,Oklahoma,all sectors,6.08,251.42024,4132.62832,69.5
2005,6,Oklahoma,all sectors,7.2,360.47535,5005.85325,78.3
2005,7,Oklahoma,all sectors,7.25,415.65609,5731.27822,80.7
2005,8,Oklahoma,all sectors,7.58,430.66245,5682.8195,79.9
2005,9,Oklahoma,all sectors,8.18,423.52501,5179.53752,76.3
2005,10,Oklahoma,all sectors,7.87,338.87501,4303.5449,62.6
2005,11,Oklahoma,all sectors,6.67,249.0385,3731.81686,53.7
2005,12,Oklahoma,all sectors,6.7,293.70733,4382.40862,38.6
2006,1,Oklahoma,all sectors,7.85,324.93103,4141.68132,47.8
2006,2,Oklahoma,all sectors,7.44,297.26738,3997.04219,41.7
2006,3,Oklahoma,all sectors,6.97,278.02448,3986.90593,54.8
2006,4,Oklahoma,all sectors,7.19,277.42315,3855.89134,67.3
2006,5,Oklahoma,all sectors,6.91,312.95034,4527.48713,72.4
2006,6,Oklahoma,all sectors,7.62,397.17692,5209.21525,79.5
2006,7,Oklahoma,all sectors,7.63,460.76227,6038.8715,85.8
2006,8,Oklahoma,all sectors,8.09,502.13806,6206.34826,85.0
2006,9,Oklahoma,all sectors,7.96,363.47517,4563.84714,70.5
2006,10,Oklahoma,all sectors,7.21,297.77838,4128.46751,61.5
2006,11,Oklahoma,all sectors,6.42,248.41999,3872.13708,51.1
2006,12,Oklahoma,all sectors,5.7,249.36781,4377.41936,41.9
2007,1,Oklahoma,all sectors,6.39,296.20168,4638.30036,34.8
2007,2,Oklahoma,all sectors,6.66,277.78785,4168.12084,40.7
2007,3,Oklahoma,all sectors,6.49,260.64046,4014.9732,58.7
2007,4,Oklahoma,all sectors,6.86,264.5377,3855.01118,56.4
2007,5,Oklahoma,all sectors,7.0,296.25499,4229.35267,69.6
2007,6,Oklahoma,all sectors,7.62,377.98958,4962.90785,75.1
2007,7,Oklahoma,all sectors,7.9,435.91448,5520.60256,79.2
2007,8,Oklahoma,all sectors,8.04,488.83136,6079.03606,83.5
2007,9,Oklahoma,all sectors,8.02,395.2898,4927.32285,74.9
2007,10,Oklahoma,all sectors,7.66,331.55601,4326.69747,64.6
2007,11,Oklahoma,all sectors,7.2,291.44301,4050.53768,51.9
2007,12,Oklahoma,all sectors,6.94,306.60209,4420.33727,38.2
2008,1,Oklahoma,all sectors,6.49,308.39227,4751.64826,39.6
2008,2,Oklahoma,all sectors,6.81,299.00308,4392.78154,40.5
2008,3,Oklahoma,all sectors,6.89,291.2716,4227.38058,51.6
2008,4,Oklahoma,all sectors,7.05,278.07207,3944.41182,58.9
2008,5,Oklahoma,all sectors,7.54,336.23684,4458.20368,70.4
2008,6,Oklahoma,all sectors,8.72,459.44833,5271.81663,79.5
2008,7,Oklahoma,all sectors,9.24,552.94391,5983.99769,83.7
2008,8,Oklahoma,all sectors,9.16,516.42241,5636.25986,80.1
2008,9,Oklahoma,all sectors,8.69,416.26171,4789.44878,71.0
2008,10,Oklahoma,all sectors,8.18,336.18207,4111.47479,60.9
2008,11,Oklahoma,all sectors,7.34,287.67574,3919.66905,50.4
2008,12,Oklahoma,all sectors,6.5,311.63805,4791.77338,39.0
2009,1,Oklahoma,all sectors,6.81,311.3541,4573.49965,36.9
2009,2,Oklahoma,all sectors,7.43,284.84422,3836.21146,47.9
2009,3,Oklahoma,all sectors,6.45,268.2584,4158.6444,53.5
2009,4,Oklahoma,all sectors,6.66,254.67751,3826.24523,59.8
2009,5,Oklahoma,all sectors,6.71,280.71881,4185.02589,67.1
2009,6,Oklahoma,all sectors,7.02,376.16971,5360.64075,81.4
2009,7,Oklahoma,all sectors,7.36,422.01335,5732.43089,83.1
2009,8,Oklahoma,all sectors,7.39,419.77935,5680.97484,79.5
2009,9,Oklahoma,all sectors,7.26,326.68896,4500.88608,70.6
2009,10,Oklahoma,all sectors,7.1,285.16288,4017.31056,55.1
2009,11,Oklahoma,all sectors,6.48,249.59521,3851.49955,53.4
2009,12,Oklahoma,all sectors,6.33,305.08991,4821.21073,34.6
2010,1,Oklahoma,all sectors,6.67,327.98896,4920.15754,35.2
2010,2,Oklahoma,all sectors,6.77,294.27824,4344.39931,36.0
2010,3,Oklahoma,all sectors,6.7,285.47518,4262.45382,49.3
2010,4,Oklahoma,all sectors,7.29,284.74545,3904.41934,62.7
2010,5,Oklahoma,all sectors,7.61,332.99798,4375.06484,69.1
2010,6,Oklahoma,all sectors,8.1,454.17986,5606.49686,82.0
2010,7,Oklahoma,all sectors,8.37,503.40487,6013.31755,82.6
2010,8,Oklahoma,all sectors,8.36,538.3104,6436.88689,86.1
2010,9,Oklahoma,all sectors,8.4,425.77173,5071.2492,75.7
2010,10,Oklahoma,all sectors,7.74,322.75002,4168.8725,63.5
2010,11,Oklahoma,all sectors,7.02,283.30141,4034.19702,50.8
2010,12,Oklahoma,all sectors,7.16,336.95128,4708.46516,40.0
2011,1,Oklahoma,all sectors,6.98,349.17371,5000.14924,35.0
2011,2,Oklahoma,all sectors,7.17,324.12732,4523.14574,40.5
2011,3,Oklahoma,all sectors,7.23,302.70793,4185.30897,53.3
2011,4,Oklahoma,all sectors,7.49,299.30388,3996.91279,65.0
2011,5,Oklahoma,all sectors,7.57,347.11538,4586.92038,69.5
2011,6,Oklahoma,all sectors,8.32,500.96309,6023.94461,86.3
2011,7,Oklahoma,all sectors,8.43,573.2958,6804.72064,91.3
2011,8,Oklahoma,all sectors,8.52,569.91977,6686.26831,89.3
2011,9,Oklahoma,all sectors,8.72,421.7139,4835.18142,72.4
2011,10,Oklahoma,all sectors,7.87,340.28682,4323.60881,63.0
2011,11,Oklahoma,all sectors,7.31,303.54963,4150.17583,49.9
2011,12,Oklahoma,all sectors,7.06,333.97372,4730.45728,40.5
2012,1,Oklahoma,all sectors,7.2,337.8098,4693.21087,42.6
2012,2,Oklahoma,all sectors,7.55,324.5873,4297.14971,44.4
2012,3,Oklahoma,all sectors,7.4,313.17927,4232.5231,60.2
2012,4,Oklahoma,all sectors,7.33,306.57108,4181.70336,65.3
2012,5,Oklahoma,all sectors,7.47,375.47541,5029.44457,73.3
2012,6,Oklahoma,all sectors,7.75,428.04488,5523.90069,79.3
2012,7,Oklahoma,all sectors,7.77,514.84424,6627.69953,87.7
2012,8,Oklahoma,all sectors,8.11,499.27877,6160.08942,83.5
2012,9,Oklahoma,all sectors,7.95,414.41166,5214.44066,74.8
2012,10,Oklahoma,all sectors,7.41,327.00402,4410.53138,60.2
2012,11,Oklahoma,all sectors,7.04,295.81416,4199.84168,53.5
2012,12,Oklahoma,all sectors,7.03,335.27063,4770.08905,42.4
2013,1,Oklahoma,all sectors,6.8,335.15399,4931.37133,40.3
2013,2,Oklahoma,all sectors,7.27,315.31103,4338.60948,41.5
2013,3,Oklahoma,all sectors,7.56,342.79045,4534.12381,49.2
2013,4,Oklahoma,all sectors,7.81,332.78716,4260.88725,54.8
2013,5,Oklahoma,all sectors,7.97,365.46172,4584.16193,67.1
2013,6,Oklahoma,all sectors,8.47,463.53803,5469.81733,78.4
2013,7,Oklahoma,all sectors,8.43,500.86944,5938.3384,80.9
2013,8,Oklahoma,all sectors,8.4,518.62686,6176.26275,81.2
2013,9,Oklahoma,all sectors,8.6,465.86661,5416.92257,76.4
2013,10,Oklahoma,all sectors,8.04,363.19925,4519.86383,61.5
2013,11,Oklahoma,all sectors,7.34,327.07983,4458.87201,47.4
2013,12,Oklahoma,all sectors,7.21,382.25033,5299.94132,34.6
2014,1,Oklahoma,all sectors,7.36,393.41203,5341.88242,37.0
2014,2,Oklahoma,all sectors,7.95,388.01183,4882.37106,37.8
2014,3,Oklahoma,all sectors,7.86,377.27957,4799.88892,47.3
2014,4,Oklahoma,all sectors,8.02,345.20433,4305.01227,61.1
2014,5,Oklahoma,all sectors,8.03,388.68476,4837.78211,70.6
2014,6,Oklahoma,all sectors,8.67,479.23658,5525.52322,78.3
2014,7,Oklahoma,all sectors,8.94,521.3817,5829.42822,79.3
2014,8,Oklahoma,all sectors,8.67,548.00608,6323.72371,82.7
2014,9,Oklahoma,all sectors,9.02,477.3571,5292.18508,75.0
2014,10,Oklahoma,all sectors,8.19,392.11444,4787.47189,66.1
2014,11,Oklahoma,all sectors,7.55,352.91169,4671.95767,46.2
2014,12,Oklahoma,all sectors,7.49,372.79668,4976.14747,42.4
2015,1,Oklahoma,all sectors,7.25,385.1995,5314.78543,39.2
2015,2,Oklahoma,all sectors,7.6,365.27349,4803.91531,37.8
2015,3,Oklahoma,all sectors,7.59,356.35486,4697.4017,52.7
2015,4,Oklahoma,all sectors,7.69,331.41006,4310.64891,62.3
2015,5,Oklahoma,all sectors,7.88,362.50741,4599.37269,66.8
2015,6,Oklahoma,all sectors,8.36,482.32555,5766.29204,80.0
2015,7,Oklahoma,all sectors,8.44,536.63319,6361.33464,82.9
2015,8,Oklahoma,all sectors,8.54,526.32107,6165.19265,80.9
2015,9,Oklahoma,all sectors,8.48,480.1492,5661.81379,78.1
2015,10,Oklahoma,all sectors,8.02,365.21675,4554.56798,63.8
2015,11,Oklahoma,all sectors,7.32,318.81025,4356.42322,51.7
2015,12,Oklahoma,all sectors,7.08,335.78537,4744.63665,44.9
2016,1,Oklahoma,all sectors,6.93,359.06615,5181.83367,38.3
2016,2,Oklahoma,all sectors,7.36,326.09589,4432.33212,48.7
2016,3,Oklahoma,all sectors,7.28,320.30097,4398.60369,56.0
2016,4,Oklahoma,all sectors,7.39,312.24651,4222.60356,62.6
2016,5,Oklahoma,all sectors,7.63,355.88291,4661.70846,67.8
2016,6,Oklahoma,all sectors,8.11,475.97974,5865.95699,80.9
2016,7,Oklahoma,all sectors,8.36,547.75297,6555.43235,84.6
2016,8,Oklahoma,all sectors,8.58,543.73904,6337.7026,82.1
2016,9,Oklahoma,all sectors,8.69,481.92409,5543.02227,75.7
2016,10,Oklahoma,all sectors,8.26,398.82275,4830.8789,68.5
2016,11,Oklahoma,all sectors,7.01,304.97126,4349.54192,56.3
2016,12,Oklahoma,all sectors,7.54,387.32779,5136.93748,39.0
2017,1,Oklahoma,all sectors,7.73,387.5103,5015.09389,41.1
2017,2,Oklahoma,all sectors,8.11,336.71158,4150.64335,51.3
2017,3,Oklahoma,all sectors,7.89,363.44618,4604.92005,57.3
2017,4,Oklahoma,all sectors,8.3,357.88168,4309.94363,61.7
2017,5,Oklahoma,all sectors,8.11,382.06073,4711.23115,69.1
2017,6,Oklahoma,all sectors,8.41,481.54053,5728.82603,79.7
2017,7,Oklahoma,all sectors,8.59,548.68388,6387.45192,84.4
2017,8,Oklahoma,all sectors,8.61,515.59604,5991.21149,78.0
2017,9,Oklahoma,all sectors,8.59,456.25466,5313.45728,74.6
2017,10,Oklahoma,all sectors,8.35,401.4886,4809.0368,63.3
2017,11,Oklahoma,all sectors,7.89,348.11877,4411.176,53.5
2017,12,Oklahoma,all sectors,7.58,383.61717,5059.1364,40.5
2018,1,Oklahoma,all sectors,7.7,436.16393,5665.97475,37.9
2018,2,Oklahoma,all sectors,7.88,379.53238,4814.34043,40.4
2018,3,Oklahoma,all sectors,7.98,361.95587,4535.30906,54.2
2018,4,Oklahoma,all sectors,7.93,356.76913,4498.42824,55.8
2018,5,Oklahoma,all sectors,7.82,431.32458,5513.7602,76.5
2018,6,Oklahoma,all sectors,8.69,527.81129,6074.74223,81.3
2018,7,Oklahoma,all sectors,8.48,558.1613,6580.71781,84.2
2018,8,Oklahoma,all sectors,8.66,549.26236,6341.16484,80.8
2018,9,Oklahoma,all sectors,8.4,465.77247,5544.49564,73.8
2018,10,Oklahoma,all sectors,8.21,412.53727,5026.66724,60.3
2018,11,Oklahoma,all sectors,7.48,362.24802,4841.83868,45.1
2018,12,Oklahoma,all sectors,7.45,382.70153,5137.87685,41.0
2019,1,Oklahoma,all sectors,7.26,400.93336,5525.5106,38.5
2019,2,Oklahoma,all sectors,7.66,373.02339,4872.77602,39.7
2019,3,Oklahoma,all sectors,7.73,373.96419,4835.92356,48.2
2019,4,Oklahoma,all sectors,7.5,341.31478,4548.88068,61.8
2019,5,Oklahoma,all sectors,7.59,379.69212,5003.92346,68.6
2019,6,Oklahoma,all sectors,8.25,466.09672,5651.97031,77.1
2019,7,Oklahoma,all sectors,8.51,558.91369,6565.65376,83.9
2019,8,Oklahoma,all sectors,8.53,571.83387,6700.48881,83.7
2019,9,Oklahoma,all sectors,8.43,520.58529,6173.83507,80.8
2019,10,Oklahoma,all sectors,7.81,388.78403,4980.61715,58.5
2019,11,Oklahoma,all sectors,7.35,357.50364,4861.3283,47.5
2019,12,Oklahoma,all sectors,7.09,359.65384,5075.03829,44.1
2020,1,Oklahoma,all sectors,7.08,366.18623,5171.02589,43.8
2020,2,Oklahoma,all sectors,7.26,352.45498,4853.35238,43.0
2020,3,Oklahoma,all sectors,7.08,334.37012,4721.62398,56.6
2020,4,Oklahoma,all sectors,7.39,316.43319,4282.22336,58.9
2020,5,Oklahoma,all sectors,7.33,340.63905,4647.42203,69.0
2020,6,Oklahoma,all sectors,8.07,470.78706,5833.5525,80.8
2020,7,Oklahoma,all sectors,8.19,540.45555,6595.90896,83.9
2020,8,Oklahoma,all sectors,8.22,524.5515,6383.3291,81.5
2020,9,Oklahoma,all sectors,8.26,434.69365,5259.89177,70.9
2020,10,Oklahoma,all sectors,7.62,361.60889,4747.58179,59.3
2020,11,Oklahoma,all sectors,7.48,338.09353,4518.50392,55.1
2020,12,Oklahoma,all sectors,7.04,371.85057,5284.88931,42.0
2021,1,Oklahoma,all sectors,7.13,388.74886,5454.64199,40.5
2021,2,Oklahoma,all sectors,9.23,475.43557,5152.25854,32.1
2021,3,Oklahoma,all sectors,6.37,299.27493,4697.38223,56.2
2021,4,Oklahoma,all sectors,7.8,350.35583,4494.0159,59.4
2021,5,Oklahoma,all sectors,7.74,376.89005,4866.73354,67.2
2021,6,Oklahoma,all sectors,8.84,523.16959,5917.21507,78.6
2021,7,Oklahoma,all sectors,9.15,597.89287,6537.83659,81.4
2021,8,Oklahoma,all sectors,9.28,627.12177,6758.49453,82.7
2021,9,Oklahoma,all sectors,9.54,575.17615,6027.73526,79.3
2021,10,Oklahoma,all sectors,9.46,473.96504,5008.51824,66.2
2021,11,Oklahoma,all sectors,8.56,400.32244,4676.99042,52.8
2021,12,Oklahoma,all sectors,8.25,407.05912,4933.31468,52.0
2022,1,Oklahoma,all sectors,8.45,485.74503,5745.3922,37.5
2022,2,Oklahoma,all sectors,8.61,448.41911,5207.09018,39.4
2022,3,Oklahoma,all sectors,8.5,431.80974,5078.62737,51.8
2022,4,Oklahoma,all sectors,8.71,414.99805,4762.77802,63.7
2022,5,Oklahoma,all sectors,9.74,546.62447,5609.95827,72.7
2022,6,Oklahoma,all sectors,10.84,702.25733,6477.42512,82.2
2022,7,Oklahoma,all sectors,11.31,848.59243,7505.37344,89.8
2022,8,Oklahoma,all sectors,11.94,854.56686,7154.36777,84.4
2022,9,Oklahoma,all sectors,11.33,685.18088,6048.11633,76.5
2022,10,Oklahoma,all sectors,10.5,536.38837,5109.77052,63.1
2022,11,Oklahoma,all sectors,9.56,488.58583,5113.17589,47.4
2022,12,Oklahoma,all sectors,9.52,540.34516,5674.86691,40.7
2023,1,Oklahoma,all sectors,8.9,503.47844,5654.46322,43.3
2023,2,Oklahoma,all sectors,9.02,455.61244,5049.13618,44.3
2023,3,Oklahoma,all sectors,8.76,454.60765,5192.25348,50.4
2023,4,Oklahoma,all sectors,8.67,415.2193,4789.90747,59.8
2023,5,Oklahoma,all sectors,8.55,463.85148,5427.37978,69.5
2023,6,Oklahoma,all sectors,9.89,608.42656,6150.05805,77.5
2023,7,Oklahoma,all sectors,10.16,732.95336,7213.52287,82.7
2023,8,Oklahoma,all sectors,10.74,779.5677,7259.4545,85.3
2023,9,Oklahoma,all sectors,10.26,645.05715,6284.99395,78.1
2023,10,Oklahoma,all sectors,9.46,500.64258,5294.8552,63.1
2023,11,Oklahoma,all sectors,8.88,445.32567,5013.48006,52.0
2023,12,Oklahoma,all sectors,8.47,463.72134,5475.87927,45.8
2024,1,Oklahoma,all sectors,9.23,548.30286,5939.63746,33.9
2001,1,Oregon,all sectors,5.03,242.55279,4826.70266,40.9
2001,2,Oregon,all sectors,5.02,223.73423,4459.20011,42.1
2001,3,Oregon,all sectors,5.15,219.5184,4261.74649,46.9
2001,4,Oregon,all sectors,5.27,200.70284,3809.47979,48.1
2001,5,Oregon,all sectors,5.15,193.43241,3756.51953,57.5
2001,6,Oregon,all sectors,5.28,183.62443,3477.86034,56.8
2001,7,Oregon,all sectors,5.21,177.00967,3398.36888,66.3
2001,8,Oregon,all sectors,5.25,185.09729,3528.13455,67.3
2001,9,Oregon,all sectors,5.22,173.66972,3328.8847,63.8
2001,10,Oregon,all sectors,5.74,195.23125,3398.90566,53.0
2001,11,Oregon,all sectors,6.47,233.50179,3607.09664,47.8
2001,12,Oregon,all sectors,6.6,266.18418,4031.93064,41.5
2002,1,Oregon,all sectors,6.52,284.9019,4367.86956,41.3
2002,2,Oregon,all sectors,6.4,261.33576,4085.44047,43.5
2002,3,Oregon,all sectors,6.47,262.0177,4049.54796,44.0
2002,4,Oregon,all sectors,6.45,238.20819,3692.04922,50.7
2002,5,Oregon,all sectors,6.2,221.20196,3565.27295,54.2
2002,6,Oregon,all sectors,6.15,211.38045,3435.36711,62.2
2002,7,Oregon,all sectors,6.12,219.65438,3586.49169,69.1
2002,8,Oregon,all sectors,6.1,225.05462,3692.10812,67.4
2002,9,Oregon,all sectors,6.27,221.84459,3538.33722,63.4
2002,10,Oregon,all sectors,6.19,211.07729,3409.40825,52.3
2002,11,Oregon,all sectors,6.53,236.08059,3617.88383,46.6
2002,12,Oregon,all sectors,6.33,266.72356,4215.39662,43.4
2003,1,Oregon,all sectors,6.44,267.11193,4144.75286,45.1
2003,2,Oregon,all sectors,6.17,238.32128,3862.72776,43.8
2003,3,Oregon,all sectors,6.14,248.80625,4054.95481,49.2
2003,4,Oregon,all sectors,6.2,224.34833,3619.85271,49.8
2003,5,Oregon,all sectors,6.12,217.15834,3545.8606,56.0
2003,6,Oregon,all sectors,6.1,235.44952,3857.92691,64.4
2003,7,Oregon,all sectors,6.03,222.2217,3686.85279,70.5
2003,8,Oregon,all sectors,6.08,221.15728,3635.22858,68.9
2003,9,Oregon,all sectors,6.1,215.28303,3531.25547,65.0
2003,10,Oregon,all sectors,6.14,208.87136,3400.78834,57.1
2003,11,Oregon,all sectors,6.37,233.28928,3659.74034,44.4
2003,12,Oregon,all sectors,6.27,262.92369,4194.78882,41.0
2004,1,Oregon,all sectors,6.44,285.90444,4438.3579,39.9
2004,2,Oregon,all sectors,6.41,264.01419,4119.34985,43.8
2004,3,Oregon,all sectors,6.44,253.94948,3943.9554,49.4
2004,4,Oregon,all sectors,6.16,220.86661,3587.24231,52.8
2004,5,Oregon,all sectors,6.11,208.3831,3409.53659,56.9
2004,6,Oregon,all sectors,5.92,214.03547,3616.02528,63.2
2004,7,Oregon,all sectors,6.03,222.78894,3695.84971,70.2
2004,8,Oregon,all sectors,6.01,227.27488,3782.28908,70.3
2004,9,Oregon,all sectors,6.09,218.93699,3596.40683,60.8
2004,10,Oregon,all sectors,6.14,214.00553,3487.77078,54.5
2004,11,Oregon,all sectors,6.35,233.82846,3684.89904,44.0
2004,12,Oregon,all sectors,6.29,269.01492,4274.76524,42.8
2005,1,Oregon,all sectors,6.47,287.809,4445.25317,40.5
2005,2,Oregon,all sectors,6.36,261.80217,4117.94833,41.5
2005,3,Oregon,all sectors,6.41,255.73399,3988.66566,48.9
2005,4,Oregon,all sectors,6.32,234.72636,3711.94782,50.2
2005,5,Oregon,all sectors,6.23,217.68173,3491.49576,58.2
2005,6,Oregon,all sectors,6.2,220.39124,3553.75865,59.9
2005,7,Oregon,all sectors,6.14,227.53829,3707.65753,69.1
2005,8,Oregon,all sectors,6.19,241.53732,3900.97864,68.6
2005,9,Oregon,all sectors,6.18,228.27287,3693.35926,60.2
2005,10,Oregon,all sectors,6.42,224.28291,3491.70815,54.1
2005,11,Oregon,all sectors,6.46,247.46699,3833.21676,42.1
2005,12,Oregon,all sectors,6.65,298.03913,4483.25526,39.6
2006,1,Oregon,all sectors,6.22,289.68194,4660.27249,44.4
2006,2,Oregon,all sectors,6.55,275.42693,4204.2659,41.1
2006,3,Oregon,all sectors,6.6,282.3449,4276.13563,44.6
2006,4,Oregon,all sectors,6.48,241.29549,3725.51065,50.9
2006,5,Oregon,all sectors,6.46,237.08622,3669.99841,57.5
2006,6,Oregon,all sectors,6.4,238.02984,3717.2596,64.0
2006,7,Oregon,all sectors,6.48,260.71281,4024.08997,69.5
2006,8,Oregon,all sectors,6.48,263.08738,4061.69103,66.8
2006,9,Oregon,all sectors,6.55,249.74068,3815.51278,62.7
2006,10,Oregon,all sectors,6.64,242.10759,3645.65532,51.6
2006,11,Oregon,all sectors,6.78,262.6249,3875.4657,46.6
2006,12,Oregon,all sectors,6.75,296.37733,4393.40751,39.4
2007,1,Oregon,all sectors,6.86,338.22485,4931.15402,37.8
2007,2,Oregon,all sectors,6.88,296.90148,4314.55563,43.9
2007,3,Oregon,all sectors,6.84,282.79721,4131.63846,49.3
2007,4,Oregon,all sectors,6.79,255.26621,3759.23263,50.0
2007,5,Oregon,all sectors,6.71,250.1565,3729.37433,56.7
2007,6,Oregon,all sectors,6.88,260.35314,3785.06476,60.9
2007,7,Oregon,all sectors,7.13,287.21076,4028.9249,69.2
2007,8,Oregon,all sectors,7.06,288.42782,4082.97031,66.8
2007,9,Oregon,all sectors,7.19,269.24926,3746.65326,60.9
2007,10,Oregon,all sectors,7.25,270.01182,3722.60584,51.2
2007,11,Oregon,all sectors,7.33,289.05679,3942.8946,43.3
2007,12,Oregon,all sectors,7.27,328.64816,4521.89626,40.5
2008,1,Oregon,all sectors,7.42,354.8887,4783.82791,37.1
2008,2,Oregon,all sectors,7.35,312.99685,4258.65509,43.0
2008,3,Oregon,all sectors,7.32,317.03083,4333.59777,43.1
2008,4,Oregon,all sectors,7.36,288.88959,3926.60909,46.2
2008,5,Oregon,all sectors,7.13,275.34216,3861.81231,56.6
2008,6,Oregon,all sectors,7.08,269.79726,3812.30994,59.3
2008,7,Oregon,all sectors,7.04,291.53773,4143.91191,67.7
2008,8,Oregon,all sectors,7.1,287.7028,4054.63439,66.8
2008,9,Oregon,all sectors,7.18,266.35149,3708.29613,62.1
2008,10,Oregon,all sectors,7.3,275.87139,3778.59604,51.8
2008,11,Oregon,all sectors,7.34,280.43315,3821.36187,47.8
2008,12,Oregon,all sectors,7.26,341.28956,4703.86453,37.6
2009,1,Oregon,all sectors,7.36,331.54541,4502.81046,39.3
2009,2,Oregon,all sectors,7.51,307.35442,4092.40423,40.4
2009,3,Oregon,all sectors,7.36,310.22424,4213.54798,43.9
2009,4,Oregon,all sectors,7.37,272.06199,3691.68412,49.6
2009,5,Oregon,all sectors,7.43,267.41557,3599.16542,57.5
2009,6,Oregon,all sectors,7.46,264.13619,3540.08462,62.8
2009,7,Oregon,all sectors,7.51,310.55353,4136.84229,70.6
2009,8,Oregon,all sectors,7.37,281.40073,3819.60938,67.6
2009,9,Oregon,all sectors,7.45,271.70722,3645.76047,63.5
2009,10,Oregon,all sectors,7.54,277.64373,3683.60355,53.2
2009,11,Oregon,all sectors,7.73,296.48515,3837.81993,46.4
2009,12,Oregon,all sectors,7.57,363.85165,4803.56458,37.0
2010,1,Oregon,all sectors,7.43,306.74963,4129.83069,46.3
2010,2,Oregon,all sectors,7.49,284.57849,3799.94238,46.4
