state,year,month,month_name,avg_temp,precipitation,snowfall
Alaska,2020,2,February,10.763202993801194,2.071133995492233,220.30200654907875
Alaska,2020,3,March,18.694400532966128,1.1070889004440665,372.3018873772378
Alaska,2020,4,April,33.238984245722456,1.895327976936608,182.58835664335663
Alaska,2020,5,May,47.805948177208606,0.999386516556376,12.450810989738496
Alaska,2020,6,June,52.72206738436137,2.9357712806629217,0.0
Alaska,2020,7,July,56.56694463535889,2.1161579791153686,0.0
Alaska,2020,8,August,55.150038653321594,2.558581830280321,0.0
Alaska,2020,9,September,46.85807354692843,2.684076467744798,0.0
Alaska,2020,10,October,35.30568035086803,2.3433615149819707,12.7332534562212
Alaska,2020,11,November,21.53261968699971,3.2173832604638584,164.46287438052144
Alaska,2020,12,December,17.579112664243905,4.304652799624771,149.94098909661952
Alaska,2021,1,January,16.76526610503072,3.008952872983871,250.84170754670237
Alaska,2021,2,February,10.83881327334083,2.051588863892013,386.7572924648787
Alaska,2021,3,March,16.936876582029026,2.2486042672085342,574.2687993044634
Alaska,2021,4,April,30.7369765625,1.7696279761904763,352.80639261649964
Alaska,2021,5,May,44.45532258064516,1.7910376191348971,4.444278033794163
Alaska,2021,6,June,52.94417601102941,2.3226822916666667,0.0
Alaska,2021,7,July,55.94065978994749,2.874377552721514,0.0
Alaska,2021,8,August,53.17567891972993,3.603538384596149,0.0
Alaska,2021,9,September,44.531441860465115,3.699832041343669,0.7607142857142858
Alaska,2021,10,October,34.014591147786945,4.100487621905477,20.6108220603538
Alaska,2021,11,November,11.560116279069767,2.027080103359173,99.02357910906298
Alaska,2021,12,December,14.162018004501132,3.158553388347087,375.1716875711199
Alaska,2022,1,January,10.370495123780945,2.9377219304826205,603.5682745137696
Alaska,2022,2,February,17.804443521594685,3.9590442967884822,579.2786236751754
Alaska,2022,3,March,23.990247561890474,2.271880470117529,524.798927571556
Alaska,2022,4,April,32.0096371537208,1.2899203331522722,386.2051948051948
Alaska,2022,5,May,44.44841501964582,1.1417653328370772,37.46078149001536
Alaska,2022,6,June,55.42484410646388,6.130190114068442,0.0
Alaska,2022,7,July,55.882730283331284,3.3492947381332026,0.0
Alaska,2022,8,August,53.51745124494052,4.524935606525205,0.0
Alaska,2022,9,September,47.63164258555133,4.645842839036755,0.2935897435897436
Alaska,2022,10,October,35.22432478842144,4.110597326137618,30.386792202976856
Alaska,2022,11,November,23.007733840304184,2.97467680608365,129.55393457117594
Alaska,2022,12,December,14.698540414571323,2.228786949589108,299.65448985571345
Alaska,2023,1,January,17.49861891328345,2.4613271188519565,314.2730597349882
Alaska,2023,2,February,14.546281912004343,2.418549701249321,453.4309165929856
Alaska,2023,3,March,20.709123022200416,1.72695940144732,538.9753472626547
Alaska,2023,4,April,25.142661596958177,1.527490494296578,406.763074352548
Alaska,2023,5,May,43.179649208880164,2.437642585551331,58.26382488479263
Alaska,2023,6,June,51.71823574144487,2.6053485424588088,0.0
Alaska,2023,7,July,57.180770268612775,3.0665276585306023,0.0
Alaska,2023,8,August,55.92708450876978,3.974230344658408,0.0
Alaska,2023,9,September,45.547315589353616,3.951444866920152,0.0
Alaska,2023,10,October,34.513553293266284,2.758199435790506,70.42407834101382
Alaska,2023,11,November,27.098593155893536,4.00574144486692,181.91864623243933
Alaska,2023,12,December,13.395842021341839,3.346191585919293,304.7376291117114
Alaska,2024,1,January,11.161329571936708,2.9936833067582485,446.1735619485444
Alaska,2024,2,February,18.42752327258424,2.5957257112888423,547.7617496807152
Alaska,2024,3,March,21.022693487059975,1.8234760210965288,501.36141362619855
Alaska,2024,4,April,32.576661596958175,1.9082002534854243,304.8009259259259
Alaska,2024,5,May,41.85738991782166,2.278903471114927,7.701038190582127
Alaska,2024,6,June,53.92589353612168,1.5109378960709758,0.0
Alaska,2024,7,July,54.848989504301656,3.421269997021254,0.0
Alaska,2024,8,August,52.97096611324696,4.313207549975415,0.0
Alaska,2024,9,September,46.577571793468344,3.723812599568975,6.053571428571429
Alaska,2024,10,October,33.73768358201322,3.258044741070325,89.11049382716048
Alaska,2024,11,November,26.32121992481203,3.576923076923077,
New Hampshire,2001,1,January,18.559032258064516,1.2981566820276498,239.1705069124424
New Hampshire,2001,2,February,22.919642857142858,2.4576530612244896,425.6198979591837
New Hampshire,2001,3,March,29.106935483870966,4.792396313364056,491.46774193548384
New Hampshire,2001,4,April,43.7575,0.7740476190476189,52.804761904761904
New Hampshire,2001,5,May,56.478944281524925,1.8129032258064517,0.0
New Hampshire,2001,6,June,66.35242364532019,4.573809523809524,0.0
New Hampshire,2001,7,July,66.28211981566821,2.698847926267281,0.0
New Hampshire,2001,8,August,69.66874654377881,0.8472350230414746,0.0
New Hampshire,2001,9,September,59.92700000000001,2.829285714285714,0.0
New Hampshire,2001,10,October,48.82534562211981,1.0557683139996823,0.3225806451612903
New Hampshire,2001,11,November,41.319040816326535,1.1619047619047618,0.8333333333333333
New Hampshire,2001,12,December,33.61982225148124,1.8062211981566816,36.486175115207374
New Hampshire,2002,1,January,29.273456221198156,1.8117511520737328,111.6958525345622
New Hampshire,2002,2,February,29.11127551020408,1.971683673469388,134.71173469387756
New Hampshire,2002,3,March,34.974976958525346,2.852995391705069,44.963133640553
New Hampshire,2002,4,April,46.978458646616545,2.695068027210884,1.0595238095238095
New Hampshire,2002,5,May,53.02198156682028,3.5191244239631336,0.0921658986175115
New Hampshire,2002,6,June,62.340071428571434,4.646428571428571,0.0
New Hampshire,2002,7,July,66.29304147465439,2.3140552995391706,0.0
New Hampshire,2002,8,August,70.24403993855606,1.4917050691244238,0.0
New Hampshire,2002,9,September,62.893637362637364,3.17952380952381,0.0
New Hampshire,2002,10,October,45.06989247311828,2.475115207373272,0.7949308755760368
New Hampshire,2002,11,November,35.91836734693877,4.193809523809524,21.53095238095238
New Hampshire,2002,12,December,27.419782297791194,2.7076036866359448,89.9400921658986
New Hampshire,2003,1,January,10.996973886328721,1.869815668202765,419.1705069124424
New Hampshire,2003,2,February,17.21876950780312,2.7035714285714287,474.4515306122449
New Hampshire,2003,3,March,30.801721826560534,2.4995391705069125,296.4055299539171
New Hampshire,2003,4,April,38.44351020408163,3.1509523809523814,30.547619047619047
New Hampshire,2003,5,May,53.89153491669621,3.7225806451612895,0.0
New Hampshire,2003,6,June,64.49596703296703,1.632142857142857,0.0
New Hampshire,2003,7,July,70.80410138248848,2.0006912442396314,0.0
New Hampshire,2003,8,August,70.3126267281106,5.192396313364055,0.0
New Hampshire,2003,9,September,61.19239408866995,3.990238095238096,0.0
New Hampshire,2003,10,October,47.29040362307326,4.01589861751152,0.3686635944700461
New Hampshire,2003,11,November,39.74313300492611,2.241904761904762,2.595238095238095
New Hampshire,2003,12,December,26.455960061443932,4.583410138248847,203.8479262672811
New Hampshire,2004,1,January,11.820725684814867,0.6642857142857143,161.40552995391704
New Hampshire,2004,2,February,23.13648768918708,0.9839901477832512,271.3916256157636
New Hampshire,2004,3,March,34.64242732447818,2.117741935483871,84.66820276497697
New Hampshire,2004,4,April,45.55178151260504,4.827142857142857,11.666666666666666
New Hampshire,2004,5,May,52.59236497695853,4.120046082949309,0.6221198156682027
New Hampshire,2004,6,June,62.198820631700954,1.994047619047619,0.0
New Hampshire,2004,7,July,68.64656153896486,3.038248847926267,0.0
New Hampshire,2004,8,August,68.03778747628084,4.353917050691244,0.0
New Hampshire,2004,9,September,60.475344537815126,4.480361247947455,0.0
New Hampshire,2004,10,October,47.963138563545556,1.3071428571428572,0.0
New Hampshire,2004,11,November,37.94963025210084,2.7842857142857143,0.7142857142857143
New Hampshire,2004,12,December,26.077429596397245,3.215437788018433,25.82258064516129
New Hampshire,2005,1,January,17.561745730550285,2.1526158850637027,144.88725038402458
New Hampshire,2005,2,February,23.257563025210082,2.034752842313396,283.5357142857143
New Hampshire,2005,3,March,28.019979565027004,2.77073055028463,354.7465437788018
New Hampshire,2005,4,April,46.27689411764706,4.0907953462715,12.942857142857145
New Hampshire,2005,5,May,50.98197343453511,2.5751374037280947,0.0
New Hampshire,2005,6,June,67.84922330813204,3.6639592760181,0.0
New Hampshire,2005,7,July,70.5546110056926,2.322643321258122,0.0
New Hampshire,2005,8,August,69.83415559772297,2.6062989852322413,0.0
New Hampshire,2005,9,September,62.735882352941175,1.8478733031674208,0.0
New Hampshire,2005,10,October,49.86210246679316,10.325291848857356,2.119815668202765
New Hampshire,2005,11,November,38.140470588235296,4.001862745098039,16.5
New Hampshire,2005,12,December,24.071802656546488,2.964127938028389,142.04178187403994
New Hampshire,2006,1,January,29.378801843317973,2.369021584713471,148.67511520737327
New Hampshire,2006,2,February,25.09534484563056,1.5911496242255667,50.507653061224495
New Hampshire,2006,3,March,33.45255108851104,0.723014902244166,28.70046082949309
New Hampshire,2006,4,April,47.253885714285715,1.259142878393229,1.7142857142857142
New Hampshire,2006,5,May,55.95233969716919,5.988559565042643,0.0
New Hampshire,2006,6,June,66.1680197044335,5.394986714234919,0.0
New Hampshire,2006,7,July,73.03767169871286,2.82372477474085,0.0
New Hampshire,2006,8,August,66.83920737327189,2.059251227866422,0.0
New Hampshire,2006,9,September,59.56005714285715,1.4201419518095535,0.0
New Hampshire,2006,10,October,48.353051075268816,4.011149909143507,0.0230414746543778
New Hampshire,2006,11,November,43.2922967032967,2.876725395268414,0.1904761904761904
New Hampshire,2006,12,December,34.22682795698925,2.335228439611148,8.09447004608295
New Hampshire,2007,1,January,25.28398745519713,1.7601950391638526,36.80184331797235
New Hampshire,2007,2,February,19.056414835164837,0.9007805739983908,215.54591836734696
New Hampshire,2007,3,March,31.998468916079595,2.282963316577997,205.352534562212
New Hampshire,2007,4,April,42.24326190476191,5.875696313047007,44.26206896551725
New Hampshire,2007,5,May,57.331844913151365,2.115874548049185,0.0
New Hampshire,2007,6,June,64.97881481481483,2.252425716609181,0.0
New Hampshire,2007,7,July,68.49530107526883,3.0806543028003914,0.0
New Hampshire,2007,8,August,68.3985771889401,0.9295069492738228,0.0
New Hampshire,2007,9,September,61.59747126436782,2.2009101716422896,0.0
New Hampshire,2007,10,October,53.577815668202774,2.4577943334094305,0.0
New Hampshire,2007,11,November,36.14555747126437,2.2658702479277517,8.185714285714285
New Hampshire,2007,12,December,24.861887096774193,3.2821885976132874,298.2972350230415
New Hampshire,2008,1,January,25.046446802753813,1.3652749247988485,526.6144393241167
New Hampshire,2008,2,February,25.00851817334576,5.568415037516996,741.7216748768473
New Hampshire,2008,3,March,30.792226678291193,2.842641091958947,783.4700460829492
New Hampshire,2008,4,April,46.043248835041936,2.728870737832015,167.94523809523807
New Hampshire,2008,5,May,54.31931473408893,0.5551366660965846,0.0
New Hampshire,2008,6,June,65.91004247104247,3.750095407585709,0.0
New Hampshire,2008,7,July,70.38593752818447,3.6867065151032543,0.0
New Hampshire,2008,8,August,65.57102005231039,2.764548096269705,0.0
New Hampshire,2008,9,September,60.54102702702703,5.091669668733246,0.0
New Hampshire,2008,10,October,47.07532170880558,2.1223559816323228,0.2073732718894009
New Hampshire,2008,11,November,37.738594594594595,2.799269197264406,1.3333333333333337
New Hampshire,2008,12,December,27.21983372344218,2.4067892098940487,105.68202764976958
New Hampshire,2009,1,January,15.979518744551005,1.5633588814031925,305.95161290322585
New Hampshire,2009,2,February,24.597702702702705,1.439329930812558,547.8333333333334
New Hampshire,2009,3,March,32.42846381865737,1.6427995596822078,259.0967741935484
New Hampshire,2009,4,April,46.937768872320596,1.7247564192960716,21.55555555555556
New Hampshire,2009,5,May,56.10895970497751,2.7287951399995625,0.0
New Hampshire,2009,6,June,62.03735880708294,3.965384113546477,0.0
New Hampshire,2009,7,July,66.06283101343837,4.487842972940843,0.0
New Hampshire,2009,8,August,69.10594594594595,2.518987346960321,0.0
New Hampshire,2009,9,September,58.08712681912682,0.8686535496820355,0.0
New Hampshire,2009,10,October,45.90473567121363,6.085715944200438,0.2150537634408602
New Hampshire,2009,11,November,42.010955050541256,2.390262475296443,7.0
New Hampshire,2009,12,December,26.011458420123603,2.947943229940383,166.6021505376344
New Hampshire,2010,1,January,23.9737841191067,1.101724500085373,320.51612903225805
New Hampshire,2010,2,February,28.44631054131054,3.4018036910884035,117.64285714285714
New Hampshire,2010,3,March,39.83122358175751,6.74297770887975,22.04301075268817
New Hampshire,2010,4,April,49.505035714285725,1.1914519771953151,4.022222222222222
New Hampshire,2010,5,May,59.751720430107525,1.2311249475769193,0.2150537634408602
New Hampshire,2010,6,June,65.9913892818548,1.9967245516855023,0.0
New Hampshire,2010,7,July,73.55822580645162,1.1623467363946032,0.0
New Hampshire,2010,8,August,69.43908436724567,1.6219990609592676,0.0
New Hampshire,2010,9,September,63.073608695652176,1.325471498529002,0.0
New Hampshire,2010,10,October,48.47137455197132,3.107033078827559,0.6451612903225806
New Hampshire,2010,11,November,38.492522349936145,2.1006269602559926,0.8095238095238094
New Hampshire,2010,12,December,26.74337173579109,2.110103077149472,115.59139784946235
New Hampshire,2011,1,January,19.85313092979127,1.3925470176718877,299.00460829493085
New Hampshire,2011,2,February,22.594199735449735,1.9434388839482213,594.3877551020408
New Hampshire,2011,3,March,32.48509522102748,2.0374417534385705,402.46313364055305
New Hampshire,2011,4,April,45.5276598583878,2.7057441807610174,41.88333333333333
New Hampshire,2011,5,May,57.803474495471164,2.7191503116166285,0.0
New Hampshire,2011,6,June,64.1954761904762,2.447030111776956,0.0
New Hampshire,2011,7,July,72.37778821706658,1.3132509586609484,0.0
New Hampshire,2011,8,August,68.52811492928652,15.928169696584204,0.0
New Hampshire,2011,9,September,62.97220853858785,3.2643593941183444,0.0
New Hampshire,2011,10,October,50.01996505376344,3.8199348532147694,18.88479262672811
New Hampshire,2011,11,November,42.58197916666667,2.0210388291517325,26.24047619047619
New Hampshire,2011,12,December,31.887131661442005,2.460984366195489,8.357142857142858
New Hampshire,2012,1,January,26.400322580645163,1.7229497664301023,54.99078341013825
New Hampshire,2012,2,February,30.29661609941782,0.8579637817245546,68.16256157635468
New Hampshire,2012,3,March,41.25763487208009,1.0294897255920872,48.958525345622114
New Hampshire,2012,4,April,47.97716666666666,1.545434222289061,0.119047619047619
New Hampshire,2012,5,May,59.18295781637717,2.5424319145707703,0.0
New Hampshire,2012,6,June,64.52407142857143,3.6794518711769766,0.0
New Hampshire,2012,7,July,71.78604940674825,1.7781717247482345,0.0
New Hampshire,2012,8,August,70.56879032258064,3.594909375325716,0.0
New Hampshire,2012,9,September,59.92727777777778,2.686294837467348,0.0
New Hampshire,2012,10,October,52.19378494623656,2.3477477478033286,0.0
New Hampshire,2012,11,November,35.96118443051202,0.3499976105137395,1.5166666666666668
New Hampshire,2012,12,December,31.240161290322582,2.613384400656189,34.345622119815665
New Hampshire,2013,1,January,23.75403326928911,1.031659001596195,118.37327188940093
New Hampshire,2013,2,February,25.78029071773637,1.9398702051690664,223.1530612244898
New Hampshire,2013,3,March,33.61524193548387,1.3375752099855296,215.44470046082947
New Hampshire,2013,4,April,44.978830459770116,1.1542080827521173,12.238095238095235
New Hampshire,2013,5,May,56.5405908858167,2.268126904871442,0.0
New Hampshire,2013,6,June,65.45726525198938,4.722276950258718,0.0
New Hampshire,2013,7,July,72.72972091239326,3.1997652844322984,0.0
New Hampshire,2013,8,August,67.5275043057301,1.7250148119310451,0.0
New Hampshire,2013,9,September,59.64866666666667,2.552516614806937,0.0
New Hampshire,2013,10,October,49.630432027649775,0.7078156990481164,0.0
New Hampshire,2013,11,November,35.552355911330054,2.156044559774157,2.942857142857143
New Hampshire,2013,12,December,25.034327956989245,1.831585118656132,108.37327188940093
New Hampshire,2014,1,January,19.67981017369727,1.3389553292701055,197.6405529953917
New Hampshire,2014,2,February,21.70881613756614,1.9009025911817283,440.0459183673469
New Hampshire,2014,3,March,25.946290322580644,1.9059294676057168,494.1935483870968
New Hampshire,2014,4,April,44.28733908045977,1.7556366142817756,73.86666666666666
New Hampshire,2014,5,May,56.05447311827957,2.419876038214118,0.0
New Hampshire,2014,6,June,65.68516666666667,2.107422944855116,0.0
New Hampshire,2014,7,July,70.36225806451614,4.446303182283447,0.0
New Hampshire,2014,8,August,66.33259176863181,2.401063928005009,0.0
New Hampshire,2014,9,September,60.15133333333333,0.5880234299133075,0.0
New Hampshire,2014,10,October,52.00249462365592,2.132119015857739,0.0
New Hampshire,2014,11,November,36.50434564860427,1.961891890415988,33.614285714285714
New Hampshire,2014,12,December,31.41974193548387,2.600852907461049,105.8247311827957
New Hampshire,2015,1,January,18.562144563918757,1.7165787301358115,137.91705069124424
New Hampshire,2015,2,February,12.491428571428568,1.3395060558248415,535.8469387755102
New Hampshire,2015,3,March,28.08506451612903,0.9898854604369084,395.4377880184332
New Hampshire,2015,4,April,44.23998275862069,1.984940439644507,51.07142857142857
New Hampshire,2015,5,May,61.70274193548387,0.6761922356139946,0.0
New Hampshire,2015,6,June,63.228247126436784,3.474984407831533,0.0
New Hampshire,2015,7,July,70.02923387096774,1.7592840009260402,0.0
New Hampshire,2015,8,August,70.23926028921024,2.6929976130548448,0.0
New Hampshire,2015,9,September,64.76662068965518,2.831900376803602,0.0
New Hampshire,2015,10,October,47.67735650723026,1.585882728613738,0.0238095238095238
New Hampshire,2015,11,November,42.27444047619048,1.1744407474246183,0.0476190476190476
New Hampshire,2015,12,December,37.5931935483871,2.834166144272429,11.649769585253456
New Hampshire,2016,1,January,26.156886725991843,0.8986443084962398,106.08755760368663
New Hampshire,2016,2,February,28.382247536945812,2.3667237077356984,83.50738916256158
New Hampshire,2016,3,March,38.12498924731183,1.983709277904161,7.165898617511521
New Hampshire,2016,4,April,43.646,1.1985955293691322,1.761904761904762
New Hampshire,2016,5,May,57.093498331479424,1.376348221964094,0.0921658986175115
New Hampshire,2016,6,June,65.32484811165845,1.3712272718656624,0.0
New Hampshire,2016,7,July,71.58309992584353,1.733061579618686,0.0
New Hampshire,2016,8,August,71.637174432497,1.5747532593798088,0.0
New Hampshire,2016,9,September,63.1141540229885,1.4298095050903,0.0
New Hampshire,2016,10,October,49.97516129032259,2.894055964366473,0.4377880184331797
New Hampshire,2016,11,November,39.97649540229885,1.5500506101118674,5.119047619047619
New Hampshire,2016,12,December,27.70974842417501,2.2442118700469376,144.76958525345623
New Hampshire,2017,1,January,28.59163515016685,1.5413340288059605,227.889400921659
New Hampshire,2017,2,February,29.61297619047619,1.5895903670771343,375.8928571428572
New Hampshire,2017,3,March,28.440533498759304,2.3523691621956444,226.2258064516129
New Hampshire,2017,4,April,48.54135582010582,7.484510772899991,60.32857142857143
New Hampshire,2017,5,May,54.47288575268817,7.669989449704826,0.0
New Hampshire,2017,6,June,65.75607255747127,3.287808265274309,0.0
New Hampshire,2017,7,July,69.1652269438892,1.1186845884492138,0.0
New Hampshire,2017,8,August,66.8171190211346,1.9044334816331296,0.0
New Hampshire,2017,9,September,64.11821022383545,1.5134508233701782,0.0
New Hampshire,2017,10,October,56.20620430107526,3.4742836413805285,0.0
New Hampshire,2017,11,November,37.28093103448276,1.07433357514791,2.5
New Hampshire,2017,12,December,22.44123271889401,1.5713126765333365,142.1889400921659
New Hampshire,2018,1,January,21.67959293394777,1.5379658807703058,248.17511520737327
New Hampshire,2018,2,February,30.638631481481482,2.4472960214297728,221.95408163265304
New Hampshire,2018,3,March,33.44826728110599,1.3072047622594656,160.48387096774195
New Hampshire,2018,4,April,41.05632315270936,2.3925415310682725,10.504761904761908
New Hampshire,2018,5,May,60.420564055299536,0.8643397253897576,0.0
New Hampshire,2018,6,June,64.93412793807178,1.9868028183701396,0.0
New Hampshire,2018,7,July,72.61051612903226,2.461367958360674,0.0
New Hampshire,2018,8,August,71.84939138725568,4.472970012047536,0.0
New Hampshire,2018,9,September,63.393457565095005,3.121180852600207,0.0
New Hampshire,2018,10,October,47.212599078341015,2.461009721588837,0.1382488479262673
New Hampshire,2018,11,November,34.55294502463054,4.359467531753235,79.05714285714285
New Hampshire,2018,12,December,28.506926426187828,1.6636646208071808,55.85483870967742
New Hampshire,2019,1,January,21.62674039938556,2.310403644862687,143.44239631336404
New Hampshire,2019,2,February,25.131397278911564,1.747103754537091,225.3622448979592
New Hampshire,2019,3,March,31.6365726998252,0.8620533624637069,240.97695852534565
New Hampshire,2019,4,April,45.13248163265306,2.7021073632494708,18.15714285714286
New Hampshire,2019,5,May,54.01889400921659,2.198538588252049,0.0
New Hampshire,2019,6,June,64.41841904761905,2.774263092369684,0.0
New Hampshire,2019,7,July,73.53326763559022,1.9881170759700664,0.0
New Hampshire,2019,8,August,68.23967926267281,2.5478852102061853,0.0
New Hampshire,2019,9,September,60.34884137931034,0.9215488746617778,0.0
New Hampshire,2019,10,October,50.81352811059908,2.9305042649280426,0.0
New Hampshire,2019,11,November,34.222465024630544,2.0332713662370043,15.457142857142856
New Hampshire,2019,12,December,28.20378494623656,3.5034552902294838,84.40092165898616
New Hampshire,2020,1,January,28.063104680581908,1.5347639233438446,149.1152073732719
New Hampshire,2020,2,February,27.784211822660097,1.8196123482843023,221.17733990147784
New Hampshire,2020,3,March,37.390656682027654,1.7804594990981293,54.88479262672811
New Hampshire,2020,4,April,42.66317036124795,3.0768534899986517,2.0
New Hampshire,2020,5,May,56.49260168302945,1.4996634919973757,0.2304147465437787
New Hampshire,2020,6,June,67.093,1.5357835611222708,0.0
New Hampshire,2020,7,July,73.4337258064516,2.2246898452880006,0.0
New Hampshire,2020,8,August,69.56882258064516,1.1071984492669662,0.0
New Hampshire,2020,9,September,61.52933661740559,0.7160499501322638,0.0
New Hampshire,2020,10,October,49.305589543937714,3.206476287969686,0.3917050691244239
New Hampshire,2020,11,November,41.12935098522168,2.7380878490373584,1.480952380952381
New Hampshire,2020,12,December,31.006752688172043,3.1623965685651667,123.22119815668204
New Hampshire,2021,1,January,26.03241935483871,1.7871868642836384,75.10599078341014
New Hampshire,2021,2,February,24.70303571428571,2.47972972972973,231.81122448979596
New Hampshire,2021,3,March,35.818387096774195,1.6403661726242371,78.33179723502305
New Hampshire,2021,4,April,46.471833333333336,3.385315315315315,1.5
New Hampshire,2021,5,May,57.33758064516129,2.4387968613775066,0.0
New Hampshire,2021,6,June,69.861,1.6145945945945948,0.0
New Hampshire,2021,7,July,67.42259500487205,9.828421970357454,0.0
New Hampshire,2021,8,August,71.35911072362686,2.9775065387968613,0.0
New Hampshire,2021,9,September,63.08356756756757,4.3078378378378375,0.0
New Hampshire,2021,10,October,53.695414123801214,4.622493461203138,0.0
New Hampshire,2021,11,November,38.11772972972973,2.139369369369369,3.257142857142857
New Hampshire,2021,12,December,31.570479511769836,3.058413251961639,51.49308755760369
New Hampshire,2022,1,January,18.55900610287707,1.9358326068003489,171.42857142857142
New Hampshire,2022,2,February,26.82465250965251,3.7583011583011583,230.34693877551015
New Hampshire,2022,3,March,35.20312118570183,2.923278116826504,68.57603686635944
New Hampshire,2022,4,April,45.54913513513513,3.4502702702702703,0.1666666666666666
New Hampshire,2022,5,May,59.72198256320837,2.2993025283347865,0.0
New Hampshire,2022,6,June,65.0934054054054,2.703423423423424,0.0
New Hampshire,2022,7,July,73.17543156059286,2.774280732345248,0.0
New Hampshire,2022,8,August,72.40458587619878,3.244463818657367,0.0
New Hampshire,2022,9,September,60.626972972972965,4.285495495495495,0.0
New Hampshire,2022,10,October,50.579075850043594,3.082301656495205,0.0
New Hampshire,2022,11,November,42.97318918918919,2.9474774774774777,2.523076923076923
New Hampshire,2022,12,December,31.57958151700087,3.891194420226678,23.94044665012407
New Hampshire,2023,1,January,31.782022667829118,4.357018308631212,124.0694789081886
New Hampshire,2023,2,February,27.572799227799226,1.5846525096525097,223.3186813186813
New Hampshire,2023,3,March,35.54130775937227,3.1737576285963383,275.3498759305211
New Hampshire,2023,4,April,47.75405405405405,3.673513513513513,8.743589743589745
New Hampshire,2023,5,May,56.93792502179599,2.704795117698344,0.0
New Hampshire,2023,6,June,63.90605405405406,5.254774774774774,0.0
New Hampshire,2023,7,July,72.77274629468178,6.675588491717524,0.0
New Hampshire,2023,8,August,67.85044463818659,5.773757628596338,0.0
New Hampshire,2023,9,September,64.14994594594594,4.303603603603604,0.0
New Hampshire,2023,10,October,54.53389712292938,2.8771578029642546,0.0
New Hampshire,2023,11,November,37.06513513513514,2.0201801801801804,5.897435897435898
New Hampshire,2023,12,December,35.406817785527466,5.271229293809939,6.863523573200992
New Hampshire,2024,1,January,27.748892763731472,4.701656495204882,85.23573200992556
New Hampshire,2024,2,February,30.59237651444548,0.6873252562907735,110.45623342175068
New Hampshire,2024,3,March,38.15075850043592,6.202615518744551,21.712158808933
New Hampshire,2024,4,April,45.69589189189189,3.146306306306306,18.76410256410256
New Hampshire,2024,5,May,59.83000871839582,2.450043591979076,0.0
New Hampshire,2024,6,June,68.85410810810811,3.4694594594594594,0.0
New Hampshire,2024,7,July,74.98233653007847,3.424149956408021,0.0
New Hampshire,2024,8,August,68.56255542887803,4.40182549795453,0.0
New Hampshire,2024,9,September,62.56297297297297,1.5797393945669806,0.0
New Hampshire,2024,10,October,51.13665213600697,1.6315605928509154,0.0
North Dakota,2001,1,January,20.387283548885165,0.2462672811059907,180.8147465437788
North Dakota,2001,2,February,10.501705756929638,0.4391836734693877,221.74579831932772
North Dakota,2001,3,March,28.171676456427537,0.1770967741935483,124.42884250474384
North Dakota,2001,4,April,44.457595658073274,1.9437301587301588,3.503174603174603
North Dakota,2001,5,May,57.087060182956186,1.883563748079877,0.0
North Dakota,2001,6,June,63.77212683210634,3.6025396825396827,0.0
North Dakota,2001,7,July,70.58270947819301,3.369662058371736,0.0
North Dakota,2001,8,August,70.5851701724968,0.845468509984639,0.0
North Dakota,2001,9,September,58.796179104477616,1.1176984126984126,0.0
North Dakota,2001,10,October,42.84029850746269,1.1269029079930082,3.3673835125448037
North Dakota,2001,11,November,37.368746268656714,0.3995427881297446,15.446296296296298
North Dakota,2001,12,December,18.33819932595089,0.2447926267281106,53.45437788018433
North Dakota,2002,1,January,16.326833131339964,0.2475576036866359,33.63515016685206
North Dakota,2002,2,February,23.614840085287845,0.1910204081632653,15.064039408866996
North Dakota,2002,3,March,16.98468945594608,0.6713364055299539,55.42626728110599
North Dakota,2002,4,April,38.4545671641791,0.893968253968254,3.4259259259259256
North Dakota,2002,5,May,49.785854597977846,1.7862519201228877,1.6359447004608294
North Dakota,2002,6,June,65.7436170869789,3.64984126984127,0.0
North Dakota,2002,7,July,72.31405309381901,2.9987711213517665,0.0
North Dakota,2002,8,August,66.55118124616075,3.0069124423963136,0.0
North Dakota,2002,9,September,59.480358208955224,0.9414285714285714,0.0
North Dakota,2002,10,October,35.008381181649355,0.8273425499231951,22.928571428571427
North Dakota,2002,11,November,29.186,0.124,2.811904761904762
North Dakota,2002,12,December,20.471044776119406,0.5082027649769585,55.54393770856508
North Dakota,2003,1,January,10.45017814155031,0.2381566820276497,57.69966629588431
North Dakota,2003,2,February,7.925575692963754,0.195,65.88916256157636
North Dakota,2003,3,March,23.284791061378314,0.8291194420226677,45.87096774193549
North Dakota,2003,4,April,44.91710447761194,0.9037876299945266,2.9037037037037035
North Dakota,2003,5,May,54.22848338950409,2.8974654377880182,0.0
North Dakota,2003,6,June,63.26125373134329,3.171904761904762,0.0
North Dakota,2003,7,July,70.29926817525278,1.3290322580645162,0.0
North Dakota,2003,8,August,72.63970149253731,1.1382488479262671,0.0
North Dakota,2003,9,September,57.47044776119402,1.3611111111111112,0.0
North Dakota,2003,10,October,47.83116032739528,0.7092165898617512,1.85539488320356
North Dakota,2003,11,November,21.447701492537313,0.3639999999999999,51.25287356321839
North Dakota,2003,12,December,20.401482908040443,0.6394470046082948,83.8932146829811
North Dakota,2004,1,January,3.8684890342503273,0.609032258064516,185.00921658986172
North Dakota,2004,2,February,15.708759650025737,0.4459113300492611,287.039239001189
North Dakota,2004,3,March,30.667289359653346,1.0674803836094158,56.08898776418242
