year,month,stateDescription,sectorName,price,revenue,sales
2019,4,Vermont,all sectors,14.94,63.29428,423.61674
2019,4,North Dakota,all sectors,8.81,145.00563,1645.7293
2019,4,Georgia,all sectors,9.59,938.00331,9785.06949
2019,4,Hawaii,all sectors,29.8,214.51419,719.86626
2019,4,Idaho,all sectors,7.75,130.45978,1683.73363
2019,4,Illinois,all sectors,9.87,968.67814,9812.05373
2019,4,Indiana,all sectors,9.99,753.02222,7534.71075
2019,4,Florida,all sectors,10.29,1836.61764,17847.81044
2019,4,Ohio,all sectors,9.56,1024.74182,10719.48929
2019,4,Oklahoma,all sectors,7.5,341.31478,4548.88068
2019,4,Oregon,all sectors,8.76,337.92103,3858.122
2019,4,Pennsylvania,all sectors,9.84,1057.69143,10753.26557
2019,4,Rhode Island,all sectors,18.59,100.55753,540.85134
2019,4,South Carolina,all sectors,9.51,549.65689,5777.54508
2019,4,South Dakota,all sectors,9.82,97.82662,996.43416
2019,4,Tennessee,all sectors,9.51,676.9507,7120.13823
2019,4,Texas,all sectors,8.16,2398.49502,29383.12444
2019,4,Utah,all sectors,7.75,177.4683,2289.691
2019,4,Michigan,all sectors,11.03,843.76573,7646.74038
2019,4,Minnesota,all sectors,10.22,519.97358,5089.52755
2019,4,Mississippi,all sectors,9.25,318.01555,3438.72431
2019,4,Missouri,all sectors,8.95,480.51397,5367.20239
2019,4,Montana,all sectors,8.99,106.68287,1187.05398
2019,4,Nebraska,all sectors,8.98,196.58845,2188.04904
2019,4,Nevada,all sectors,8.13,213.96803,2633.10554
2019,4,New Hampshire,all sectors,17.36,139.70368,804.65982
2019,4,New Jersey,all sectors,13.42,660.67987,4921.90626
2019,4,New Mexico,all sectors,8.45,155.46125,1840.27347
2019,4,New York,all sectors,13.48,1443.61019,10713.15004
2019,4,North Carolina,all sectors,9.4,891.34399,9478.47014
2019,4,Connecticut,all sectors,19.54,386.5387,1978.50534
2019,4,Delaware,all sectors,11.01,88.58322,804.47582
2019,4,Arizona,all sectors,10.33,561.535,5437.79314
2019,4,Arkansas,all sectors,8.0,270.60084,3383.60424
2019,4,California,all sectors,14.9,2657.90992,17833.06189
2019,4,Colorado,all sectors,9.92,415.03354,4184.12257
2019,4,Wisconsin,all sectors,10.51,553.38138,5265.27518
2019,4,Wyoming,all sectors,7.86,106.61977,1355.9438
2019,4,Alabama,all sectors,9.85,617.22936,6266.00059
2019,4,Alaska,all sectors,20.6,93.62337,454.55938
2019,4,Washington,all sectors,8.0,577.33963,7213.80831
2019,4,West Virginia,all sectors,8.69,206.6394,2377.00246
2019,5,South Dakota,all sectors,10.05,94.81572,943.62007
2019,5,Tennessee,all sectors,9.35,696.54079,7452.19801
2019,5,Alabama,all sectors,9.96,722.42614,7254.10561
2019,5,Arizona,all sectors,10.85,631.7877,5822.49825
2019,5,Arkansas,all sectors,8.09,280.71634,3470.9167
2019,5,California,all sectors,15.98,3231.48951,20217.63469
2019,5,Alaska,all sectors,19.85,91.11082,458.88832
2019,5,Vermont,all sectors,15.12,61.24994,405.19368
2019,5,Virginia,all sectors,9.5,881.36036,9273.6437
2019,5,Washington,all sectors,7.82,537.2106,6870.97637
2019,5,West Virginia,all sectors,8.41,213.35826,2538.32175
2019,5,Wisconsin,all sectors,10.57,566.31518,5359.47054
2019,5,Wyoming,all sectors,8.11,108.46264,1337.22208
2019,5,Kentucky,all sectors,8.59,509.33825,5931.88391
2019,5,Louisiana,all sectors,8.12,569.81271,7016.92651
2019,5,Colorado,all sectors,9.93,437.97739,4408.91382
2019,5,Georgia,all sectors,9.94,1162.11452,11691.41215
2019,5,Hawaii,all sectors,29.6,228.43086,771.62859
2019,5,Idaho,all sectors,7.8,143.88049,1844.55847
2019,5,Illinois,all sectors,9.64,1001.45665,10383.72942
2019,5,Indiana,all sectors,9.92,777.752,7838.93392
2019,5,Connecticut,all sectors,19.06,385.10987,2020.99499
2019,5,Delaware,all sectors,10.78,90.84571,842.43355
2019,5,Florida,all sectors,10.25,2109.32607,20583.78364
2019,5,Nevada,all sectors,8.17,227.68665,2785.20104
2019,5,New Hampshire,all sectors,17.03,136.25062,800.27373
2019,5,North Carolina,all sectors,9.08,1014.55251,11175.23062
2019,5,North Dakota,all sectors,8.98,146.0476,1625.83202
2019,5,Maine,all sectors,13.81,132.96797,962.69144
2019,5,Maryland,all sectors,11.34,524.67067,4626.87929
2019,5,Massachusetts,all sectors,18.09,687.44989,3800.42996
2019,5,Michigan,all sectors,11.12,863.45489,7766.60048
2019,5,Minnesota,all sectors,10.5,539.51503,5135.8215
2019,5,Mississippi,all sectors,9.3,347.3475,3733.88647
2019,5,New Jersey,all sectors,13.85,774.70386,5593.40388
2019,5,New Mexico,all sectors,8.57,163.6268,1908.55941
2019,5,New York,all sectors,13.77,1452.35758,10544.29382
2019,5,Ohio,all sectors,9.61,1094.9763,11392.92164
2019,5,Montana,all sectors,8.61,97.00919,1126.62764
2019,5,Nebraska,all sectors,8.88,201.75119,2270.73439
2019,5,Oklahoma,all sectors,7.59,379.69212,5003.92346
2019,5,Oregon,all sectors,8.66,328.9635,3797.27749
2019,5,Pennsylvania,all sectors,9.56,1040.31668,10884.87517
2019,5,Rhode Island,all sectors,18.24,99.6622,546.44533
2019,5,South Carolina,all sectors,9.56,647.87831,6775.3277
2019,5,Missouri,all sectors,10.29,599.62004,5829.12274
2019,5,Iowa,all sectors,8.8,339.65453,3861.86971
2019,5,Kansas,all sectors,10.43,327.05328,3136.86935
2019,5,Texas,all sectors,8.29,2795.07697,33697.79311
2019,5,Utah,all sectors,8.18,192.89837,2356.84067
2019,6,New Hampshire,all sectors,16.85,141.21643,838.32436
2019,6,Alabama,all sectors,9.99,777.54323,7784.53318
2019,6,Alaska,all sectors,20.3,88.26711,434.78571
2019,6,Arizona,all sectors,11.03,828.88078,7512.25889
2019,6,Arkansas,all sectors,8.55,343.15644,4011.5362
2019,6,New York,all sectors,14.77,1740.47666,11783.70432
2019,6,Illinois,all sectors,9.58,1087.96994,11361.27029
2019,6,Indiana,all sectors,10.03,833.47367,8310.64883
2019,6,New Jersey,all sectors,13.95,896.99051,6429.981
2019,6,New Mexico,all sectors,9.38,196.36197,2094.49281
2019,6,Iowa,all sectors,10.23,420.80214,4114.91231
2019,6,Kansas,all sectors,10.86,388.26111,3576.03648
2019,6,Kentucky,all sectors,8.9,551.74608,6196.97922
2019,6,Florida,all sectors,10.51,2378.87129,22634.62061
2019,6,California,all sectors,18.36,3572.15729,19458.26464
2019,6,Colorado,all sectors,10.77,494.54037,4593.51528
2019,6,Connecticut,all sectors,19.41,435.63647,2244.38124
2019,6,Delaware,all sectors,10.09,97.56963,967.41905
2019,6,Georgia,all sectors,10.38,1274.6437,12274.43669
2019,6,Hawaii,all sectors,28.93,233.86008,808.45132
2019,6,North Carolina,all sectors,9.44,1115.82568,11816.05315
2019,6,North Dakota,all sectors,9.44,148.05739,1568.60052
2019,6,South Dakota,all sectors,10.51,103.76657,987.34372
2019,6,Tennessee,all sectors,9.87,842.87248,8543.14199
2019,6,Texas,all sectors,8.47,3246.83688,38347.12997
2019,6,Utah,all sectors,8.66,224.4272,2591.56133
2019,6,Vermont,all sectors,15.27,64.02679,419.24457
2019,6,Virginia,all sectors,9.69,971.81261,10032.25957
2019,6,Washington,all sectors,7.84,525.56193,6702.36802
2019,6,West Virginia,all sectors,8.56,213.37347,2493.93836
2019,6,Ohio,all sectors,9.77,1169.99665,11975.53703
2019,6,Oklahoma,all sectors,8.25,466.09672,5651.97031
2019,6,Oregon,all sectors,8.6,332.55752,3868.0036
2019,6,Pennsylvania,all sectors,9.61,1093.3602,11379.90755
2019,6,Rhode Island,all sectors,17.44,103.09383,591.03872
2019,6,South Carolina,all sectors,10.26,723.54833,7050.44396
2019,6,Louisiana,all sectors,7.83,660.41343,8431.31587
2019,6,Maine,all sectors,14.19,112.03256,789.30216
2019,6,Maryland,all sectors,11.17,564.1034,5048.22006
2019,6,Massachusetts,all sectors,17.86,722.39791,4044.75955
2019,6,Michigan,all sectors,11.48,946.38415,8246.3922
2019,6,Minnesota,all sectors,10.75,574.86951,5348.14006
2019,6,Mississippi,all sectors,9.25,400.76067,4333.6433
2019,6,Wisconsin,all sectors,10.82,598.15295,5529.41411
2019,6,Missouri,all sectors,11.38,746.03942,6558.19672
2019,6,Montana,all sectors,8.69,100.80853,1159.43862
2019,6,Nebraska,all sectors,9.82,238.96676,2432.40837
2019,6,Nevada,all sectors,9.22,336.38573,3650.32415
2019,6,Wyoming,all sectors,8.18,108.33361,1325.14964
2019,6,Idaho,all sectors,8.19,178.03275,2173.47013
2019,7,Iowa,all sectors,10.88,517.85569,4759.70447
2019,7,Kansas,all sectors,10.59,440.62613,4161.33113
2019,7,Kentucky,all sectors,8.78,633.74453,7220.40237
2019,7,Louisiana,all sectors,8.06,728.67369,9037.15926
2019,7,Maine,all sectors,13.64,141.83652,1040.12704
2019,7,Maryland,all sectors,10.82,679.59923,6281.07089
2019,7,Illinois,all sectors,9.53,1365.9531,14338.88667
2019,7,Indiana,all sectors,10.0,984.89066,9850.10879
2019,7,Rhode Island,all sectors,16.57,132.25112,798.17246
2019,7,South Carolina,all sectors,10.38,840.21606,8093.88263
2019,7,South Dakota,all sectors,10.26,114.19549,1113.43445
2019,7,Tennessee,all sectors,10.0,957.18083,9567.52668
2019,7,Texas,all sectors,8.65,3724.18468,43075.44712
2019,7,Utah,all sectors,8.88,279.61625,3150.03372
2019,7,Vermont,all sectors,15.09,75.4741,500.08723
2019,7,Virginia,all sectors,9.71,1132.66898,11663.25488
2019,7,Washington,all sectors,7.85,561.52511,7155.55404
2019,7,West Virginia,all sectors,8.55,260.10688,3040.95836
2019,7,Wisconsin,all sectors,11.08,746.7399,6739.01005
2019,7,Wyoming,all sectors,8.25,114.39334,1386.95175
2019,7,North Dakota,all sectors,9.46,162.20028,1714.61821
2019,7,Ohio,all sectors,9.81,1463.99977,14916.66235
2019,7,Oklahoma,all sectors,8.51,558.91369,6565.65376
2019,7,Oregon,all sectors,8.71,366.64965,4208.97376
2019,7,Pennsylvania,all sectors,10.0,1347.20721,13476.63325
2019,7,Arizona,all sectors,11.34,1032.70394,9107.02843
2019,7,Arkansas,all sectors,8.64,393.3559,4554.09307
2019,7,California,all sectors,18.41,4566.2021,24800.78171
2019,7,Colorado,all sectors,10.74,588.42618,5479.72551
2019,7,Connecticut,all sectors,18.17,552.62397,3040.74626
2019,7,Delaware,all sectors,10.26,120.10125,1170.33938
2019,7,Georgia,all sectors,10.94,1523.263,13918.38159
2019,7,Hawaii,all sectors,28.32,244.95436,864.84478
2019,7,Alabama,all sectors,10.38,886.43782,8538.54546
2019,7,Alaska,all sectors,20.51,94.44772,460.51472
2019,7,Idaho,all sectors,8.05,207.81318,2581.25931
2019,7,Montana,all sectors,9.07,112.38517,1239.18732
2019,7,Nebraska,all sectors,9.69,286.23577,2953.02375
2019,7,Nevada,all sectors,9.46,390.47145,4128.08724
2019,7,New Hampshire,all sectors,16.61,176.27947,1061.36282
2019,7,New Jersey,all sectors,14.13,1195.96912,8461.75457
2019,7,New Mexico,all sectors,9.53,232.73588,2442.75707
2019,7,New York,all sectors,15.39,2243.68651,14583.64457
2019,7,North Carolina,all sectors,9.67,1329.12432,13741.02717
2019,7,Massachusetts,all sectors,18.16,930.46617,5123.38214
2019,7,Michigan,all sectors,12.27,1256.38244,10241.37228
2019,7,Minnesota,all sectors,11.07,681.2433,6153.43177
2019,7,Mississippi,all sectors,9.41,447.14968,4752.49554
2019,7,Missouri,all sectors,11.36,888.59016,7825.33992
2019,7,Florida,all sectors,10.5,2506.81458,23879.28629
2019,8,Kentucky,all sectors,8.66,614.94929,7101.77635
2019,8,Louisiana,all sectors,7.89,713.47068,9042.98884
2019,8,Maine,all sectors,13.76,143.09196,1040.07576
2019,8,California,all sectors,18.46,4801.73275,26016.96997
2019,8,South Carolina,all sectors,10.1,809.07527,8008.29176
2019,8,South Dakota,all sectors,10.61,115.63032,1089.94625
2019,8,Maryland,all sectors,10.8,628.37858,5820.92407
2019,8,Massachusetts,all sectors,18.42,928.31088,5038.73766
2019,8,Michigan,all sectors,11.97,1139.76974,9518.81839
2019,8,Minnesota,all sectors,10.8,633.54941,5864.58798
2019,8,Mississippi,all sectors,9.36,451.40171,4822.65648
2019,8,New Jersey,all sectors,13.91,1061.25791,7632.15502
2019,8,New Mexico,all sectors,9.47,238.21238,2515.18006
2019,8,New York,all sectors,15.4,2254.77503,14645.82138
2019,8,North Carolina,all sectors,9.69,1271.17506,13116.44167
2019,8,Ohio,all sectors,9.69,1326.11212,13683.46231
2019,8,Oklahoma,all sectors,8.53,571.83387,6700.48881
2019,8,Oregon,all sectors,8.7,377.50158,4340.72985
2019,8,Pennsylvania,all sectors,9.84,1334.56065,13567.49646
2019,8,Rhode Island,all sectors,18.2,136.66924,750.85361
2019,8,Washington,all sectors,8.01,586.4844,7319.91443
2019,8,West Virginia,all sectors,8.61,244.45053,2838.36808
2019,8,Wisconsin,all sectors,10.83,673.74349,6222.04117
2019,8,Missouri,all sectors,11.25,860.86593,7649.18607
2019,8,Montana,all sectors,9.03,116.97613,1294.83167
2019,8,Nebraska,all sectors,9.84,276.18141,2808.08917
2019,8,Utah,all sectors,8.87,280.7919,3167.0574
2019,8,Vermont,all sectors,14.98,70.98048,473.85028
2019,8,Virginia,all sectors,9.63,1063.60484,11049.88908
2019,8,North Dakota,all sectors,9.26,157.23794,1697.65344
2019,8,Wyoming,all sectors,8.27,111.67941,1351.12458
2019,8,Tennessee,all sectors,9.82,938.72106,9561.52543
2019,8,Texas,all sectors,9.45,4245.95817,44914.77251
2019,8,Nevada,all sectors,9.96,425.31565,4272.34859
2019,8,New Hampshire,all sectors,16.82,168.56002,1002.12821
2019,8,Florida,all sectors,10.47,2503.02043,23901.98943
2019,8,Georgia,all sectors,10.87,1528.13534,14056.95754
2019,8,Hawaii,all sectors,28.07,249.37128,888.36677
2019,8,Idaho,all sectors,7.98,196.59255,2463.84097
2019,8,Illinois,all sectors,9.51,1238.99166,13034.37085
2019,8,Indiana,all sectors,9.87,954.12541,9663.06145
2019,8,Iowa,all sectors,11.0,492.62393,4479.86159
2019,8,Kansas,all sectors,10.61,446.28913,4204.57854
2019,8,Alabama,all sectors,10.32,899.24802,8715.53689
2019,8,Alaska,all sectors,19.82,94.74897,478.14797
2019,8,Arizona,all sectors,11.08,1036.20794,9353.41169
2019,8,Arkansas,all sectors,8.59,416.26701,4846.56108
2019,8,Colorado,all sectors,10.71,607.33086,5672.63285
2019,8,Connecticut,all sectors,18.47,486.74696,2635.85673
2019,8,Delaware,all sectors,10.19,117.26402,1150.99545
2019,9,Massachusetts,all sectors,18.42,763.53883,4144.15826
2019,9,Montana,all sectors,8.81,104.5197,1186.50058
2019,9,Pennsylvania,all sectors,9.63,1175.3009,12200.66419
2019,9,Virginia,all sectors,9.31,931.09478,10003.15574
2019,9,Washington,all sectors,7.9,524.12129,6637.62271
2019,9,West Virginia,all sectors,8.5,223.49762,2628.60976
2019,9,Wisconsin,all sectors,10.81,608.47614,5627.20054
2019,9,Wyoming,all sectors,8.1,108.41992,1339.29628
2019,9,Nebraska,all sectors,9.77,247.53728,2532.77915
2019,9,Nevada,all sectors,9.73,340.55361,3498.37714
2019,9,Michigan,all sectors,11.62,961.67364,8279.22844
2019,9,Minnesota,all sectors,10.7,571.95318,5343.84545
2019,9,Rhode Island,all sectors,18.38,108.78438,591.82612
2019,9,South Carolina,all sectors,10.25,750.42079,7318.73629
2019,9,South Dakota,all sectors,10.38,104.50345,1006.47649
2019,9,Tennessee,all sectors,9.63,909.49445,9445.99249
2019,9,Texas,all sectors,9.09,3843.8281,42282.99724
2019,9,Utah,all sectors,8.62,231.63734,2686.2607
2019,9,New Hampshire,all sectors,16.99,143.67159,845.50532
2019,9,New Jersey,all sectors,13.4,845.06964,6307.92189
2019,9,New Mexico,all sectors,9.0,206.95948,2298.7518
2019,9,New York,all sectors,15.52,1977.97154,12742.6194
2019,9,North Carolina,all sectors,9.71,1217.23336,12530.30694
2019,9,North Dakota,all sectors,9.47,151.78012,1603.45927
2019,9,Ohio,all sectors,9.3,1166.92592,12550.88202
2019,9,Oklahoma,all sectors,8.43,520.58529,6173.83507
2019,9,Oregon,all sectors,8.68,330.39296,3806.06247
2019,9,Mississippi,all sectors,9.27,444.01408,4791.94394
2019,9,Missouri,all sectors,10.01,705.43993,7047.31945
2019,9,Vermont,all sectors,15.1,63.36303,419.60387
2019,9,Alabama,all sectors,10.31,853.21801,8273.1129
2019,9,Alaska,all sectors,20.63,92.94096,450.46267
2019,9,Kansas,all sectors,10.48,408.933,3901.84396
2019,9,Kentucky,all sectors,8.68,573.16274,6605.61902
2019,9,Louisiana,all sectors,7.79,704.79588,9048.58764
2019,9,Maine,all sectors,14.03,122.02551,869.44984
2019,9,Maryland,all sectors,10.75,538.70894,5009.21118
2019,9,Iowa,all sectors,9.97,417.73064,4191.01705
2019,9,Arizona,all sectors,10.68,817.74205,7656.92723
2019,9,Arkansas,all sectors,8.49,395.78149,4663.8141
2019,9,California,all sectors,18.84,4323.40897,22952.42836
2019,9,Colorado,all sectors,10.7,524.0463,4895.74609
2019,9,Connecticut,all sectors,17.83,380.56914,2134.38929
2019,9,Delaware,all sectors,10.36,102.95757,994.13517
2019,9,Georgia,all sectors,10.4,1385.05454,13314.6475
2019,9,Hawaii,all sectors,28.06,241.38008,860.16516
2019,9,Idaho,all sectors,7.65,142.95834,1869.07637
2019,9,Illinois,all sectors,9.28,1094.91858,11794.83779
2019,9,Florida,all sectors,10.56,2467.37756,23358.24041
2019,9,Indiana,all sectors,9.8,860.95903,8788.269
2019,10,Alaska,all sectors,20.4,97.54328,478.1763
2019,10,Arizona,all sectors,10.41,622.25276,5977.1805
2019,10,New Mexico,all sectors,8.85,178.34935,2015.67402
2019,10,New York,all sectors,14.65,1633.92219,11152.71919
2019,10,North Carolina,all sectors,9.66,1033.57936,10700.49775
2019,10,North Dakota,all sectors,8.8,155.68801,1769.77103
2019,10,Ohio,all sectors,9.06,1025.23424,11321.91661
2019,10,Oklahoma,all sectors,7.81,388.78403,4980.61715
2019,10,Oregon,all sectors,8.79,358.53132,4078.9449
2019,10,Pennsylvania,all sectors,9.51,1057.81691,11125.72599
2019,10,Massachusetts,all sectors,17.76,695.08008,3912.87852
2019,10,Michigan,all sectors,11.55,905.45394,7841.78452
2019,10,Minnesota,all sectors,10.1,533.50053,5279.73799
2019,10,Mississippi,all sectors,9.19,392.06996,4265.93959
2019,10,Missouri,all sectors,8.92,524.33036,5875.84955
2019,10,Montana,all sectors,9.04,109.50142,1211.40339
2019,10,Nebraska,all sectors,8.93,206.85803,2315.52799
2019,10,Nevada,all sectors,8.48,226.21656,2666.85202
2019,10,New Hampshire,all sectors,17.03,137.46507,807.20205
2019,10,New Jersey,all sectors,12.66,687.37127,5431.14583
2019,10,Rhode Island,all sectors,17.79,98.59324,554.27842
2019,10,South Carolina,all sectors,10.0,655.04579,6552.49451
2019,10,South Dakota,all sectors,10.19,101.38908,994.55653
2019,10,Tennessee,all sectors,9.35,766.7249,8202.8461
2019,10,Texas,all sectors,8.66,3347.14649,38655.17709
2019,10,Utah,all sectors,8.16,206.96901,2537.52398
2019,10,Vermont,all sectors,16.2,67.59542,417.12845
2019,10,Virginia,all sectors,9.28,824.21373,8880.66862
2019,10,Washington,all sectors,8.11,592.22091,7305.81914
2019,10,West Virginia,all sectors,8.5,216.95795,2551.55501
2019,10,Wisconsin,all sectors,10.47,575.96302,5499.25008
2019,10,Wyoming,all sectors,8.32,108.31575,1301.236
2019,10,Arkansas,all sectors,8.08,321.84886,3982.6958
2019,10,California,all sectors,16.25,3593.32965,22118.00421
2019,10,Colorado,all sectors,9.88,451.18504,4565.6257
2019,10,Connecticut,all sectors,17.94,368.71607,2054.95304
2019,10,Delaware,all sectors,11.1,91.32915,822.97368
2019,10,Florida,all sectors,10.38,2242.69139,21596.57412
2019,10,Georgia,all sectors,9.4,1048.99544,11155.43775
2019,10,Hawaii,all sectors,27.79,238.87152,859.62158
2019,10,Idaho,all sectors,7.68,136.78306,1782.12262
2019,10,Illinois,all sectors,9.82,1037.71528,10565.68463
2019,10,Indiana,all sectors,9.82,778.17793,7925.7603
2019,10,Iowa,all sectors,8.28,331.923,4009.53955
2019,10,Kansas,all sectors,10.44,335.01295,3208.02113
2019,10,Kentucky,all sectors,8.45,485.08344,5738.74812
2019,10,Louisiana,all sectors,7.93,645.73599,8137.90999
2019,10,Maine,all sectors,13.46,132.33988,983.03121
2019,10,Maryland,all sectors,11.32,473.53015,4184.1631
2019,10,Alabama,all sectors,9.79,689.27956,7043.19292
2019,11,California,all sectors,17.31,2955.83617,17072.51452
2019,11,Colorado,all sectors,9.69,427.95014,4416.77154
2019,11,Connecticut,all sectors,17.6,376.22461,2138.18121
2019,11,New York,all sectors,13.8,1515.26894,10978.37062
2019,11,Georgia,all sectors,9.46,960.25202,10150.2437
2019,11,Hawaii,all sectors,27.81,223.4787,803.56772
2019,11,Idaho,all sectors,7.67,137.24966,1788.55614
2019,11,Illinois,all sectors,9.62,1041.85302,10830.32134
2019,11,Iowa,all sectors,8.06,333.11205,4133.61419
2019,11,Kansas,all sectors,10.13,306.27747,3023.72907
2019,11,Kentucky,all sectors,8.82,512.08181,5808.4285
2019,11,Indiana,all sectors,9.9,778.3499,7866.10805
2019,11,North Carolina,all sectors,9.31,921.93299,9898.98435
2019,11,Louisiana,all sectors,7.58,527.59126,6962.72336
2019,11,Maine,all sectors,14.07,126.54329,899.33089
2019,11,Montana,all sectors,9.07,115.97824,1278.08222
2019,11,Nebraska,all sectors,8.67,207.03658,2388.34765
2019,11,Nevada,all sectors,8.16,207.80085,2546.84891
2019,11,New Hampshire,all sectors,17.07,141.34335,827.93359
2019,11,New Jersey,all sectors,12.76,679.74769,5328.40647
2019,11,New Mexico,all sectors,8.67,168.91801,1948.23499
2019,11,Maryland,all sectors,10.94,504.95638,4615.89801
2019,11,Massachusetts,all sectors,18.05,716.88105,3971.21608
2019,11,Michigan,all sectors,11.59,924.92143,7978.43848
2019,11,Minnesota,all sectors,9.65,519.22722,5377.91802
2019,11,Mississippi,all sectors,9.38,338.97067,3614.0356
2019,11,Missouri,all sectors,8.82,517.91881,5874.41535
2019,11,Vermont,all sectors,16.32,72.37813,443.50584
2019,11,Virginia,all sectors,9.44,887.94972,9409.69753
2019,11,Washington,all sectors,8.08,592.942,7338.50294
2019,11,North Dakota,all sectors,8.7,164.34957,1888.80684
2019,11,Ohio,all sectors,9.42,1093.24199,11611.31817
2019,11,Oklahoma,all sectors,7.35,357.50364,4861.3283
2019,11,West Virginia,all sectors,8.78,247.64266,2821.91887
2019,11,Wisconsin,all sectors,10.66,578.6506,5429.9158
2019,11,Wyoming,all sectors,8.14,115.33195,1416.28314
2019,11,South Carolina,all sectors,10.02,577.23904,5763.23476
2019,11,South Dakota,all sectors,9.7,100.78617,1039.46149
2019,11,Tennessee,all sectors,9.66,704.56945,7297.28715
2019,11,Texas,all sectors,8.52,2583.42728,30308.57717
2019,11,Utah,all sectors,7.76,187.29594,2412.78325
2019,11,Oregon,all sectors,8.91,374.57067,4205.46767
2019,11,Rhode Island,all sectors,18.05,101.09311,559.95271
2019,11,Pennsylvania,all sectors,9.78,1076.51926,11009.84883
2019,11,Alabama,all sectors,9.8,638.89945,6517.01852
2019,11,Alaska,all sectors,20.34,99.87346,491.10956
2019,11,Arizona,all sectors,9.62,492.51025,5117.42416
2019,11,Arkansas,all sectors,7.92,283.43047,3580.74446
2019,11,Delaware,all sectors,10.67,90.12888,844.96714
2019,11,Florida,all sectors,10.76,1918.29914,17831.26089
2019,12,Alabama,all sectors,8.75,604.2855,6908.66325
2019,12,Alaska,all sectors,20.72,110.03775,531.08578
2019,12,Arizona,all sectors,9.67,544.69225,5635.65822
2019,12,Arkansas,all sectors,7.78,294.97637,3792.30481
2019,12,Utah,all sectors,7.7,201.07493,2610.8003
2019,12,Vermont,all sectors,16.19,78.65916,485.84726
2019,12,Virginia,all sectors,9.53,967.1168,10152.60081
2019,12,Washington,all sectors,8.17,703.90658,8614.63937
2019,12,West Virginia,all sectors,8.38,246.93182,2946.91785
2019,12,Georgia,all sectors,8.06,864.69506,10722.618
2019,12,Hawaii,all sectors,27.95,223.61559,799.9953
2019,12,Minnesota,all sectors,9.76,570.66424,5849.20482
2019,12,Mississippi,all sectors,9.22,350.45582,3799.03311
2019,12,Missouri,all sectors,8.7,568.93744,6537.38123
2019,12,Montana,all sectors,9.13,127.59721,1398.2601
2019,12,Nebraska,all sectors,8.48,222.04841,2617.51321
2019,12,Nevada,all sectors,8.25,231.59173,2806.96768
2019,12,New Hampshire,all sectors,17.15,162.39259,947.17378
2019,12,New Jersey,all sectors,12.66,763.42315,6029.5271
2019,12,New Mexico,all sectors,8.61,178.06912,2069.27968
2019,12,New York,all sectors,13.83,1672.4844,12089.90511
2019,12,North Carolina,all sectors,9.16,1032.98253,11272.06134
2019,12,Idaho,all sectors,7.83,161.17264,2058.52433
2019,12,Illinois,all sectors,9.34,1067.55064,11430.19388
2019,12,Indiana,all sectors,9.6,793.16984,8259.40787
2019,12,Iowa,all sectors,8.11,356.46836,4394.38825
2019,12,Kansas,all sectors,9.79,315.41552,3222.03403
2019,12,Kentucky,all sectors,8.68,535.31319,6166.08012
2019,12,Louisiana,all sectors,7.12,501.3642,7042.59388
2019,12,Maine,all sectors,14.28,144.5345,1011.82992
2019,12,Maryland,all sectors,11.19,587.81746,5254.21346
2019,12,Massachusetts,all sectors,18.56,812.69427,4379.7306
2019,12,Michigan,all sectors,11.67,976.64533,8366.10334
2019,12,Tennessee,all sectors,9.65,768.64114,7963.3049
2019,12,Texas,all sectors,8.28,2662.1758,32147.93815
2019,12,Oklahoma,all sectors,7.09,359.65384,5075.03829
2019,12,Oregon,all sectors,8.82,415.19242,4705.5169
2019,12,Pennsylvania,all sectors,10.07,1230.87001,12219.06954
2019,12,Rhode Island,all sectors,18.19,111.58401,613.58838
2019,12,South Carolina,all sectors,10.86,679.51653,6258.25374
2019,12,South Dakota,all sectors,9.74,111.27951,1142.8596
2019,12,North Dakota,all sectors,8.17,169.78157,2077.97509
2019,12,Ohio,all sectors,9.22,1130.06534,12263.20903
2019,12,Colorado,all sectors,9.42,447.5016,4750.3636
2019,12,Connecticut,all sectors,18.14,457.42648,2522.30021
2019,12,Delaware,all sectors,10.22,98.1708,961.03798
2019,12,Florida,all sectors,10.33,1785.38244,17289.81831
2019,12,California,all sectors,16.05,3439.21121,21427.79741
2019,12,Wisconsin,all sectors,10.5,612.47092,5835.47316
2019,12,Wyoming,all sectors,7.91,119.29793,1507.79971
2020,1,Alabama,all sectors,9.53,683.99992,7176.42851
2020,1,Alaska,all sectors,20.28,120.32465,593.40719
2020,1,Arizona,all sectors,9.42,543.28916,5769.42878
2020,1,Arkansas,all sectors,7.73,306.16833,3961.33375
2020,1,California,all sectors,16.44,3380.01823,20562.24693
2020,1,Colorado,all sectors,9.55,449.27928,4706.33266
2020,1,Connecticut,all sectors,19.19,456.53595,2378.92267
2020,1,Delaware,all sectors,9.81,94.49115,963.57234
2020,1,Florida,all sectors,10.05,1764.94378,17553.51711
2020,1,Georgia,all sectors,9.21,1033.212,11215.9969
2020,1,Hawaii,all sectors,28.91,222.80337,770.77599
2020,1,Idaho,all sectors,7.87,160.30005,2036.80072
2020,1,Illinois,all sectors,9.53,1104.27657,11583.32776
2020,1,Indiana,all sectors,9.71,816.54914,8409.41249
2020,1,Iowa,all sectors,8.44,384.03281,4547.68021
2020,1,Kansas,all sectors,9.83,325.40767,3309.32687
2020,1,New Mexico,all sectors,8.57,179.60369,2095.71084
